日期,代码,名称,年管理费率,年托管费率,最新收盘价,60日均线,价格与60日均线关系,均线穿越,周MACD_DIF,周MACD_DEA,周MACD柱,MACD柱转向
2026-02-12,589950,富国上证科创板100ETF,0.15%,0.05%,1.15,1.0458,≥ 60日均线,,,,,
2026-02-12,159903,南方深证成份ETF,0.50%,0.10%,1.733,1.6559,≥ 60日均线,,0.0764,0.0768,-0.0009,
2026-02-12,589160,广发上证科创板芯片ETF,0.50%,0.10%,,,N/A,,,,,
2026-02-12,589030,易方达上证科创板芯片设计主题ETF,0.50%,0.10%,,,N/A,,,,,
2026-02-12,159551,国泰中证机器人ETF,0.50%,0.10%,1.396,1.3117,≥ 60日均线,,0.0455,0.0395,0.0119,
2026-02-12,588940,富国上证科创板50成份ETF,0.15%,0.05%,1.523,1.4409,≥ 60日均线,,0.0762,0.0764,-0.0004,红转绿
2026-02-12,159739,鹏华中证云计算与大数据主题ETF,0.50%,0.10%,1.796,1.6599,≥ 60日均线,,0.1131,0.1053,0.0155,
2026-02-12,517110,国泰中证沪港深创新药产业ETF,0.50%,0.10%,0.754,0.7489,≥ 60日均线,,0.0053,0.0121,-0.0135,
2026-02-12,510390,平安沪深300ETF,0.50%,0.10%,5.285,5.1831,≥ 60日均线,,0.1454,0.1623,-0.0339,
2026-02-12,510670,华夏上证180ETF,0.15%,0.05%,1.026,0.9963,≥ 60日均线,,,,,
2026-02-12,159330,东财沪深300ETF,0.50%,0.05%,1.451,1.4236,≥ 60日均线,,0.0393,0.0437,-0.0088,
2026-02-12,589230,南方上证科创板人工智能ETF,0.15%,0.05%,,,N/A,,,,,
2026-02-12,561990,招商沪深300增强策略ETF,0.50%,0.10%,1.078,1.0486,≥ 60日均线,,0.0313,0.0333,-0.004,
2026-02-12,560290,景顺长城中证有色金属矿业主题ETF,0.50%,0.10%,,,N/A,,,,,
2026-02-12,562660,华夏中证2000ETF,0.50%,0.10%,1.919,1.7585,≥ 60日均线,,0.1078,0.0945,0.0265,
2026-02-12,589120,汇添富上证科创板创新药ETF,0.50%,0.10%,0.823,0.8542,< 60日均线,,,,,
2026-02-12,560980,广发中证光伏龙头30ETF,0.50%,0.10%,0.836,0.7526,≥ 60日均线,,0.0652,0.06,0.0105,
2026-02-12,159320,广发恒生A股电网设备ETF,0.50%,0.05%,2.041,1.7313,≥ 60日均线,,0.1762,0.1541,0.0441,
2026-02-12,159586,南方中证全指计算机ETF,0.50%,0.10%,1.445,1.3818,≥ 60日均线,,0.0316,0.0256,0.0119,
2026-02-12,159964,平安创业板ETF,0.15%,0.05%,2.164,2.0919,≥ 60日均线,,0.1186,0.131,-0.0248,
2026-02-12,510630,华夏消费ETF,0.50%,0.10%,0.923,0.9261,< 60日均线,下穿60日均线,-0.0065,-0.006,-0.001,
2026-02-12,512250,招商中证A50ETF,0.15%,0.05%,1.228,1.2154,≥ 60日均线,,0.0218,0.0266,-0.0095,
2026-02-12,560500,鹏扬中证500质量成长ETF,0.45%,0.05%,1.343,1.2342,≥ 60日均线,,0.0663,0.0573,0.0181,
2026-02-12,563900,摩根沪深300自由现金流ETF,0.50%,0.10%,1.238,1.1835,≥ 60日均线,,0.0354,0.0319,0.007,
2026-02-12,562000,华宝中证A100ETF,0.50%,0.10%,0.608,0.5929,≥ 60日均线,,-0.1088,-0.1033,-0.0111,
2026-02-12,510530,工银中证500ETF,0.45%,0.07%,9.18,8.3286,≥ 60日均线,,0.5474,0.464,0.1667,
2026-02-12,589660,南方上证科创板综合ETF,0.15%,0.05%,1.458,1.3573,≥ 60日均线,,0.0801,0.0737,0.0128,
2026-02-12,515160,招商MSCI中国A股国际通ETF,0.50%,0.10%,1.623,1.5779,≥ 60日均线,,0.0477,0.0506,-0.0059,
2026-02-12,589560,汇添富上证科创板人工智能ETF,0.50%,0.10%,1.115,0.9917,≥ 60日均线,,,,,
2026-02-12,589890,景顺长城上证科创板综合价格ETF,0.15%,0.05%,1.438,1.3408,≥ 60日均线,,0.0773,0.0711,0.0123,
2026-02-12,563580,万家中证800自由现金流ETF,0.50%,0.10%,1.238,1.1656,≥ 60日均线,,,,,
2026-02-12,159139,华泰柏瑞中证科创创业人工智能ETF,0.50%,0.10%,,,N/A,,,,,
2026-02-12,563960,兴全沪深300质量ETF,0.50%,0.10%,,,N/A,,,,,
2026-02-12,159572,易方达创业板中盘200ETF,0.15%,0.05%,1.602,1.4978,≥ 60日均线,,0.0691,0.0619,0.0143,
2026-02-12,159525,富国中证红利低波动ETF,0.15%,0.05%,1.099,1.0972,≥ 60日均线,,-0.0019,0.001,-0.0057,
2026-02-12,515890,博时红利ETF,0.15%,0.05%,1.464,1.4389,≥ 60日均线,,-0.0001,0.0023,-0.0047,
2026-02-12,589600,富国上证科创板综合价格ETF,0.15%,0.05%,1.436,1.3359,≥ 60日均线,,0.0805,0.0739,0.0132,
2026-02-12,159242,大成创业板人工智能ETF,0.50%,0.10%,1.932,1.6959,≥ 60日均线,,,,,
2026-02-12,517800,方正富邦沪港深人工智能50ETF,0.50%,0.10%,1.068,1.0716,< 60日均线,,0.049,0.0565,-0.0149,
2026-02-12,588140,广发上证科创200ETF,0.15%,0.05%,1.2,1.067,≥ 60日均线,,,,,
2026-02-12,159665,工银瑞信国证半导体芯片ETF,0.45%,0.07%,2.008,1.8689,≥ 60日均线,,0.1278,0.122,0.0116,
2026-02-12,562360,银华中证机器人ETF,0.50%,0.10%,1.167,1.0978,≥ 60日均线,,0.0369,0.032,0.0097,
2026-02-12,159843,招商国证食品饮料ETF,0.50%,0.10%,0.627,0.6391,< 60日均线,,-0.0086,-0.007,-0.0034,
2026-02-12,563750,汇添富中证500ETF,0.15%,0.05%,1.159,1.0553,≥ 60日均线,,,,,
2026-02-12,159858,南方中证创新药产业ETF,0.15%,0.05%,0.669,0.6821,< 60日均线,,-0.0041,0.0029,-0.014,
2026-02-12,159698,鹏华国证粮食产业ETF,0.50%,0.10%,1.078,1.0547,≥ 60日均线,,0.0421,0.0385,0.0073,
2026-02-12,159814,西部利得创业板大盘ETF,0.50%,0.10%,0.666,0.6613,≥ 60日均线,上穿60日均线,0.0358,0.0436,-0.0155,
2026-02-12,159768,银华中证内地地产主题ETF,0.50%,0.10%,0.58,0.5703,≥ 60日均线,,-0.0015,-0.0008,-0.0012,
2026-02-12,560700,广发中证国新央企股东回报ETF,0.50%,0.05%,1.186,1.1435,≥ 60日均线,,0.0135,0.0131,0.0009,绿转红
2026-02-12,588280,华安上证科创板50ETF,0.15%,0.05%,1.071,1.0154,≥ 60日均线,,0.053,0.0537,-0.0014,
2026-02-12,588420,摩根中证科创创业人工智能ETF,0.50%,0.10%,,,N/A,,,,,
2026-02-12,159606,易方达中证500质量成长ETF,0.50%,0.10%,1.307,1.195,≥ 60日均线,,0.0679,0.0583,0.0192,
2026-02-12,159223,现金流ETF永赢,0.50%,0.10%,1.291,1.2033,≥ 60日均线,,,,,
2026-02-12,159752,申万菱信中证内地新能源主题ETF,0.50%,0.10%,0.725,0.6909,≥ 60日均线,,0.0401,0.0443,-0.0084,
2026-02-12,562870,嘉实中证全指证券公司ETF,0.15%,0.10%,0.998,1.0128,< 60日均线,,,,,
2026-02-12,159966,华夏创业板价值ETF,0.50%,0.10%,0.611,0.5867,≥ 60日均线,,0.0211,0.0217,-0.0012,
2026-02-12,516770,华泰柏瑞中证动漫游戏ETF,0.30%,0.06%,1.693,1.5534,≥ 60日均线,,0.0701,0.061,0.0182,
2026-02-12,515720,富国中证金融科技主题ETF,0.50%,0.10%,0.927,0.9211,≥ 60日均线,,,,,
2026-02-12,515110,易方达中证国企一带一路ETF,0.15%,0.05%,1.766,1.62,≥ 60日均线,,0.0775,0.0624,0.0303,
2026-02-12,589630,国泰上证科创板综合ETF,0.15%,0.05%,1.473,1.3758,≥ 60日均线,,0.083,0.0777,0.0105,
2026-02-12,589900,博时科创综指ETF,0.15%,0.05%,1.451,1.3509,≥ 60日均线,,0.0799,0.0734,0.013,
2026-02-12,512120,华安中证细分医药ETF,0.50%,0.10%,0.466,0.4655,≥ 60日均线,,-0.0021,0.0009,-0.0061,
2026-02-12,513230,华夏中证港股通消费主题ETF,0.50%,0.10%,1.114,1.065,≥ 60日均线,,0.0045,0.0026,0.0038,绿转红
2026-02-12,159973,弘毅远方国证民企领先100ETF,0.30%,0.20%,1.889,1.8658,≥ 60日均线,,0.0724,0.088,-0.031,
2026-02-12,159695,嘉实国证通信ETF,0.50%,0.10%,2.394,2.2046,≥ 60日均线,,0.2005,0.1953,0.0104,
2026-02-12,159560,景顺长城中证芯片产业ETF,0.50%,0.10%,,,N/A,,,,,
2026-02-12,516000,华夏中证大数据产业ETF,0.50%,0.10%,1.185,1.073,≥ 60日均线,,0.0365,0.026,0.021,
2026-02-12,562550,华夏中证绿色电力ETF,0.50%,0.10%,1.121,1.1175,≥ 60日均线,上穿60日均线,0.0052,0.0087,-0.0069,
2026-02-12,516460,鹏华中证800自由现金流ETF,0.50%,0.10%,1.349,1.2718,≥ 60日均线,,0.0583,0.0522,0.0122,
2026-02-12,588110,广发上证科创板成长ETF,0.50%,0.10%,2.039,1.9477,≥ 60日均线,,0.1447,0.1507,-0.012,
2026-02-12,563860,海富通中证A500ETF,0.15%,0.05%,1.312,1.2603,≥ 60日均线,,0.0481,0.0474,0.0015,
2026-02-12,159902,华夏中小企业100ETF,0.50%,0.10%,4.582,4.4062,≥ 60日均线,,0.1904,0.1928,-0.0048,
2026-02-12,159582,博时中证半导体产业ETF,0.50%,0.10%,2.523,2.354,≥ 60日均线,,0.2137,0.2019,0.0236,
2026-02-12,159982,鹏华中证500ETF,0.15%,0.05%,2.207,2.0063,≥ 60日均线,,0.1273,0.1084,0.0376,
2026-02-12,516200,华安中证全指证券公司ETF,0.50%,0.10%,1.133,1.151,< 60日均线,,0.0004,0.0076,-0.0143,
2026-02-12,159315,工银瑞信中证沪深港黄金产业股票ETF,0.45%,0.07%,2.093,1.8226,≥ 60日均线,,0.1924,0.1547,0.0754,
2026-02-12,530380,易方达上证380ETF,0.15%,0.05%,1.14,1.0394,≥ 60日均线,,,,,
2026-02-12,159283,南方中证通用航空主题ETF,0.15%,0.05%,1.23,1.1392,≥ 60日均线,,,,,
2026-02-12,588960,富国上证科创板新能源ETF,0.50%,0.10%,1.547,1.399,≥ 60日均线,,0.0933,0.0828,0.021,
2026-02-12,159738,华泰柏瑞中证沪港深云计算产业ETF,0.50%,0.10%,2.01,1.9478,≥ 60日均线,,0.1288,0.1372,-0.0167,
2026-02-12,159208,万家国证航天航空行业ETF,0.50%,0.10%,1.486,1.3635,≥ 60日均线,,0.1,0.0792,0.0416,
2026-02-12,159276,汇添富国证自由现金流ETF,0.50%,0.10%,1.243,1.1563,≥ 60日均线,,,,,
2026-02-12,517390,天弘中证沪港深云计算产业ETF,0.50%,0.10%,1.902,1.8388,≥ 60日均线,,0.1218,0.1291,-0.0146,
2026-02-12,515850,富国中证全指证券公司ETF,0.15%,0.05%,1.464,1.4869,< 60日均线,,0.0026,0.012,-0.0189,
2026-02-12,510980,汇添富上证综合ETF,0.50%,0.10%,1.44,1.3861,≥ 60日均线,,0.0425,0.042,0.0011,绿转红
2026-02-12,159824,博时新能源汽车ETF,0.50%,0.10%,1.265,1.2314,≥ 60日均线,,0.0649,0.0759,-0.022,
2026-02-12,159325,南方中证半导体行业精选ETF,0.15%,0.05%,1.655,1.5531,≥ 60日均线,,0.1022,0.0971,0.0102,
2026-02-12,159373,嘉实创业板50ETF,0.15%,0.05%,1.663,1.6207,≥ 60日均线,,0.0953,0.1087,-0.0268,
2026-02-12,159936,广发中证全指可选消费ETF,0.50%,0.10%,2.216,2.1894,≥ 60日均线,,0.0309,0.0341,-0.0064,
2026-02-12,562960,易方达中证绿色电力ETF,0.50%,0.10%,1.121,1.1153,≥ 60日均线,上穿60日均线,0.0056,0.0088,-0.0063,
2026-02-12,563780,方正富邦中证全指自由现金流ETF,0.50%,0.10%,1.347,1.2715,≥ 60日均线,,0.0576,0.0515,0.0122,
2026-02-12,159835,建信中证创新药产业ETF,0.50%,0.10%,0.657,0.67,< 60日均线,,-0.0047,0.0021,-0.0136,
2026-02-12,530530,华夏上证580ETF,0.15%,0.05%,1.162,1.0718,≥ 60日均线,,,,,
2026-02-12,588920,鹏华上证科创板芯片ETF,0.50%,0.10%,1.719,1.5759,≥ 60日均线,,,,,
2026-02-12,159225,银华国证自由现金流ETF,0.50%,0.10%,1.389,1.2917,≥ 60日均线,,0.0606,0.0526,0.016,
2026-02-12,159248,万家中证人工智能主题ETF,0.50%,0.10%,1.569,1.5098,≥ 60日均线,,,,,
2026-02-12,561600,平安中证消费电子主题ETF,0.50%,0.10%,1.238,1.213,≥ 60日均线,,0.0591,0.0689,-0.0195,
2026-02-12,159287,博时创业板综合ETF,0.15%,0.05%,1.161,1.1016,≥ 60日均线,,,,,
2026-02-12,159565,易方达中证汽车零部件主题ETF,0.50%,0.10%,1.661,1.5951,≥ 60日均线,,0.0763,0.0766,-0.0007,红转绿
2026-02-12,159797,汇添富中证全指医疗器械ETF,0.15%,0.05%,0.782,0.7849,< 60日均线,下穿60日均线,-0.0011,0.0005,-0.0031,
2026-02-12,560360,万家中证软件服务ETF,0.50%,0.10%,1.653,1.5855,≥ 60日均线,,0.04,0.0338,0.0125,
2026-02-12,515310,添富沪深300ETF,0.15%,0.05%,1.406,1.3831,≥ 60日均线,,0.0367,0.0415,-0.0096,
2026-02-12,589980,汇添富上证科创板100ETF,0.15%,0.05%,1.597,1.4596,≥ 60日均线,,0.1021,0.0907,0.0228,
2026-02-12,159597,易方达创业板成长ETF,0.50%,0.10%,2.141,2.0442,≥ 60日均线,,0.1422,0.1531,-0.0217,
2026-02-12,517050,华泰柏瑞中证沪港深互联网ETF,0.50%,0.10%,0.884,0.8865,< 60日均线,下穿60日均线,0.0071,0.0108,-0.0074,
2026-02-12,159298,大成创业板50ETF,0.15%,0.05%,1.146,1.1178,≥ 60日均线,,,,,
2026-02-12,563980,鑫元中证800红利低波动ETF,0.50%,0.10%,0.986,0.971,≥ 60日均线,,,,,
2026-02-12,159961,方正富邦深证100ETF,0.50%,0.10%,2.125,2.1092,≥ 60日均线,,0.066,0.0807,-0.0293,
2026-02-12,510800,建信上证50ETF,0.50%,0.10%,1.457,1.4323,≥ 60日均线,,0.0312,0.0341,-0.0058,
2026-02-12,563350,华泰柏瑞中证A50ETF,0.15%,0.05%,1.384,1.3636,≥ 60日均线,,0.0317,0.0364,-0.0094,
2026-02-12,588360,国泰中证科创创业50ETF,0.50%,0.10%,1.024,1.0038,≥ 60日均线,,0.0634,0.0726,-0.0184,
2026-02-12,159393,万家沪深300ETF,0.15%,0.05%,,,N/A,,,,,
2026-02-12,588950,景顺长城上证科创板50成份ETF,0.15%,0.05%,1.533,1.4503,≥ 60日均线,,0.0759,0.0759,-0.0001,红转绿
2026-02-12,159379,融通中证A500ETF,0.15%,0.05%,1.365,1.3037,≥ 60日均线,,0.0571,0.0543,0.0055,
2026-02-12,159639,南方中证上海环交所碳中和ETF,0.50%,0.10%,1.107,1.0494,≥ 60日均线,,0.0576,0.0584,-0.0018,
2026-02-12,589770,招商上证科创板综合ETF,0.15%,0.05%,1.458,1.3573,≥ 60日均线,,0.08,0.0736,0.0127,
2026-02-12,562890,嘉实中证A50ETF,0.15%,0.05%,1.354,1.3377,≥ 60日均线,,0.0292,0.0342,-0.0101,
2026-02-12,159757,景顺长城国证新能源车电池ETF,0.50%,0.10%,0.911,0.8809,≥ 60日均线,,0.0495,0.0585,-0.0179,
2026-02-12,560680,广发中证主要消费ETF,0.50%,0.10%,0.853,0.8746,< 60日均线,,-0.0132,-0.009,-0.0084,
2026-02-12,588010,博时上证科创板新材料ETF,0.50%,0.10%,0.961,0.8848,≥ 60日均线,,0.0644,0.0593,0.0103,
2026-02-12,561010,华安中证全指软件开发ETF,0.50%,0.10%,1.231,1.1904,≥ 60日均线,,0.0251,0.0218,0.0066,
2026-02-12,588860,工银瑞信上证科创板生物医药ETF,0.45%,0.07%,0.707,0.7248,< 60日均线,,-0.1664,-0.1669,0.001,绿转红
2026-02-12,588700,嘉实上证科创板生物医药ETF,0.50%,0.10%,1.063,1.0899,< 60日均线,,-0.0067,0.003,-0.0194,
2026-02-12,517770,浦银安盛中证沪港深游戏及文化传媒ETF,0.50%,0.10%,1.36,1.2524,≥ 60日均线,,0.0572,0.0454,0.0235,
2026-02-12,589860,天弘上证科创板综合ETF,0.15%,0.05%,1.442,1.3412,≥ 60日均线,,0.0797,0.0733,0.0129,
2026-02-12,159767,兴银国证新能源车电池ETF,0.50%,0.10%,0.895,0.8652,≥ 60日均线,,0.0477,0.0566,-0.0178,
2026-02-12,589080,汇添富上证科创板综合ETF,0.15%,0.05%,1.444,1.3484,≥ 60日均线,,0.0775,0.0717,0.0116,
2026-02-12,517120,华泰柏瑞中证创新药产业ETF,0.50%,0.10%,0.718,0.7075,≥ 60日均线,,0.0052,0.0112,-0.0121,
2026-02-12,561190,富国中证上海环交所碳中和ETF,0.50%,0.10%,1.111,1.0543,≥ 60日均线,,0.0587,0.0598,-0.0021,
2026-02-12,159527,广发中证云计算与大数据ETF,0.50%,0.10%,2.393,2.204,≥ 60日均线,,0.1512,0.1402,0.0221,
2026-02-12,159656,万家沪深300成长ETF,0.50%,0.10%,1.165,1.1329,≥ 60日均线,,0.0467,0.0511,-0.0087,
2026-02-12,588250,鹏华上证科创板生物医药ETF,0.50%,0.10%,1.112,1.1426,< 60日均线,,-0.01,-0.0003,-0.0195,
2026-02-12,562700,华夏中证汽车零部件主题ETF,0.50%,0.10%,1.537,1.4775,≥ 60日均线,,0.0711,0.0714,-0.0007,红转绿
2026-02-12,159370,工银瑞信创业板50ETF,0.15%,0.05%,1.72,1.6739,≥ 60日均线,,0.0988,0.113,-0.0285,
2026-02-12,510850,工银瑞信上证50ETF,0.50%,0.10%,3.704,3.6198,≥ 60日均线,,0.0888,0.0942,-0.0108,
2026-02-12,589820,建信上证科创板200ETF,0.15%,0.05%,1.25,1.1193,≥ 60日均线,,,,,
2026-02-12,516660,华安中证新能源汽车ETF,0.50%,0.10%,1.158,1.1305,≥ 60日均线,,0.0587,0.069,-0.0205,
2026-02-12,159390,国联中证A50ETF,0.15%,0.05%,1.235,1.2212,≥ 60日均线,,0.0239,0.0283,-0.0087,
2026-02-12,517180,南方富时中国国企开放共赢ETF,0.25%,0.05%,1.543,1.5084,≥ 60日均线,,0.0118,0.0092,0.0052,
2026-02-12,159863,鹏华中证光伏产业ETF,0.50%,0.10%,0.746,0.6698,≥ 60日均线,,0.0475,0.0426,0.0098,
2026-02-12,516050,工银中证科技龙头ETF,0.45%,0.07%,1.104,1.0688,≥ 60日均线,,0.0614,0.0661,-0.0095,
2026-02-12,159856,工银瑞信中证沪港深互联网ETF,0.45%,0.07%,0.784,0.7835,≥ 60日均线,,0.0047,0.0079,-0.0063,
2026-02-12,563060,易方达中证国资央企50ETF,0.50%,0.10%,1.137,1.0976,≥ 60日均线,,0.0228,0.019,0.0076,
2026-02-12,563680,汇添富中证800自由现金流ETF,0.50%,0.10%,1.336,1.2604,≥ 60日均线,,0.0562,0.0497,0.0129,
2026-02-12,159873,天弘中证全指医疗保健设备与服务ETF,0.50%,0.10%,0.604,0.602,≥ 60日均线,,0.0013,0.0013,-0.0001,红转绿
2026-02-12,159910,嘉实深证基本面120ETF,0.50%,0.10%,2.502,2.4141,≥ 60日均线,,0.0659,0.0641,0.0036,
2026-02-12,159916,建信深证基本面60ETF,0.50%,0.10%,5.335,5.2137,≥ 60日均线,,0.0886,0.0869,0.0032,
2026-02-12,159322,平安中证沪深港黄金产业ETF,0.50%,0.10%,2.061,1.8044,≥ 60日均线,,0.1867,0.1511,0.0711,
2026-02-12,159335,融通中证诚通央企科技创新ETF,0.30%,0.05%,1.529,1.4094,≥ 60日均线,,0.0704,0.0554,0.0301,
2026-02-12,159305,广发国证新能源电池ETF,0.50%,0.10%,1.956,1.8648,≥ 60日均线,,0.1045,0.1214,-0.0338,
2026-02-12,159546,国泰中证全指集成电路ETF,0.50%,0.10%,2.068,1.9046,≥ 60日均线,,0.1254,0.1173,0.0162,
2026-02-12,510010,交银上证180公司治理ETF,0.50%,0.10%,1.836,1.7924,≥ 60日均线,,0.0388,0.0366,0.0046,
2026-02-12,512550,嘉实富时中国A50ETF,0.50%,0.10%,1.773,1.7919,< 60日均线,,0.0297,0.0421,-0.0247,
2026-02-12,530100,易方达上证580ETF,0.15%,0.05%,1.164,1.0723,≥ 60日均线,,,,,
2026-02-12,560230,富国中证光伏产业ETF,0.50%,0.10%,,,N/A,,,,,
2026-02-12,510130,中盘ETF,0.15%,0.05%,7.445,7.1715,≥ 60日均线,,0.1977,0.2,-0.0045,
2026-02-12,515360,方正富邦沪深300ETF,0.15%,0.05%,6.686,6.5298,≥ 60日均线,,0.1989,0.2174,-0.037,
2026-02-12,159389,嘉实中证诚通国企数字经济ETF,0.50%,0.10%,1.545,1.4498,≥ 60日均线,,0.0875,0.0847,0.0057,
2026-02-12,512190,浙商之江凤凰ETF,0.50%,0.10%,2.926,2.6422,≥ 60日均线,,0.1578,0.1388,0.0381,
2026-02-12,159380,A500ETF东财,0.15%,0.05%,1.379,1.3191,≥ 60日均线,,0.054,0.0531,0.0019,
2026-02-12,159609,浦银安盛中证光伏产业ETF,0.50%,0.10%,0.654,0.5871,≥ 60日均线,,0.0413,0.0371,0.0086,
2026-02-12,516810,华夏中证农业主题ETF,0.50%,0.10%,0.859,0.8502,≥ 60日均线,,0.023,0.0249,-0.0037,
2026-02-12,563320,华泰柏瑞中证通用航空主题ETF,0.50%,0.10%,1.196,1.1037,≥ 60日均线,,,,,
2026-02-12,159153,鹏华国证消费电子主题ETF,0.50%,0.10%,,,N/A,,,,,
2026-02-12,159247,汇添富创业板ETF,0.15%,0.05%,,,N/A,,,,,
2026-02-12,530680,兴业上证180ETF,0.15%,0.05%,1.21,1.1793,≥ 60日均线,,0.0251,0.0278,-0.0053,
2026-02-12,561700,博时中证全指电力公用事业ETF,0.50%,0.10%,1.087,1.079,≥ 60日均线,,0.0066,0.0092,-0.0051,
2026-02-12,588430,工银瑞信中证科创创业人工智能ETF,0.45%,0.10%,,,N/A,,,,,
2026-02-12,159885,鹏华中证内地低碳经济主题ETF,0.50%,0.10%,0.836,0.804,≥ 60日均线,,0.0372,0.0417,-0.0088,
2026-02-12,561800,华富中证稀有金属主题ETF,0.50%,0.10%,1.166,1.0227,≥ 60日均线,,0.1063,0.0964,0.0198,
2026-02-12,562860,嘉实中证疫苗与生物技术ETF,0.50%,0.10%,0.692,0.7044,< 60日均线,,-0.0028,0.002,-0.0097,
2026-02-12,563510,易方达中证A500红利低波动ETF,0.15%,0.05%,,,N/A,,,,,
2026-02-12,588410,鹏华中证科创创业人工智能ETF,0.50%,0.10%,,,N/A,,,,,
2026-02-12,512770,华夏战略新兴成指ETF,0.50%,0.10%,2.156,2.0949,≥ 60日均线,,0.1184,0.1323,-0.0279,
2026-02-12,561930,招商沪深300ETF,0.15%,0.05%,1.555,1.5219,≥ 60日均线,,0.0449,0.0497,-0.0096,
2026-02-12,588390,博时中证科创创业50ETF,0.50%,0.10%,1.018,1.0023,≥ 60日均线,,0.0609,0.0707,-0.0195,
2026-02-12,589380,富国上证科创板人工智能ETF,0.30%,0.10%,1.636,1.4543,≥ 60日均线,,,,,
2026-02-12,159392,富国国证通用航空产业ETF,0.50%,0.10%,1.305,1.227,≥ 60日均线,,0.0696,0.0557,0.028,
2026-02-12,516070,易方达中证内地低碳经济ETF,0.15%,0.05%,0.655,0.6277,≥ 60日均线,,0.0311,0.0345,-0.0068,
2026-02-12,560110,汇添富中证1000ETF,0.15%,0.05%,1.235,1.149,≥ 60日均线,,0.0551,0.0485,0.0132,
2026-02-12,159243,招商创业板人工智能ETF,0.15%,0.05%,,,N/A,,,,,
2026-02-12,516390,汇添富中证新能源汽车产业ETF,0.15%,0.05%,1.026,1.0003,≥ 60日均线,,0.0529,0.0618,-0.0178,
2026-02-12,159881,国泰中证有色金属ETF,0.50%,0.10%,2.178,1.9199,≥ 60日均线,,0.2149,0.1884,0.053,
2026-02-12,516800,华宝中证智能制造ETF,0.50%,0.10%,0.88,0.8131,≥ 60日均线,,-0.0385,-0.0611,0.0453,
2026-02-12,561090,华安中证A500增强策略ETF,0.50%,0.10%,1.241,1.1899,≥ 60日均线,,,,,
2026-02-12,516270,华安中证内地新能源主题ETF,0.50%,0.10%,0.707,0.6735,≥ 60日均线,,0.0391,0.0432,-0.0083,
2026-02-12,589990,华泰柏瑞上证科创板综合ETF,0.15%,0.05%,1.493,1.3852,≥ 60日均线,,0.0847,0.0779,0.0137,
2026-02-12,517080,汇添富中证沪港深500ETF,0.15%,0.05%,1.037,1.0227,≥ 60日均线,,0.0243,0.0278,-0.0069,
2026-02-12,159976,工银瑞信粤港澳大湾区创新100ETF,0.25%,0.05%,1.34,1.355,< 60日均线,,0.0233,0.0327,-0.0188,
2026-02-12,560630,万家中证机器人ETF,0.50%,0.10%,1.196,1.1196,≥ 60日均线,,0.0404,0.0343,0.0121,
2026-02-12,159288,银华创业板综ETF,0.15%,0.05%,1.065,1.0158,≥ 60日均线,,,,,
2026-02-12,159610,景顺中证500增强策略ETF,0.50%,0.10%,1.243,1.1384,≥ 60日均线,,0.0634,0.0558,0.0153,
2026-02-12,516190,华夏中证文娱传媒ETF,0.50%,0.10%,1.486,1.3044,≥ 60日均线,,0.0861,0.0642,0.0439,
2026-02-12,588240,鹏华上证科创板200ETF,0.15%,0.05%,1.633,1.466,≥ 60日均线,,0.1103,0.0926,0.0355,
2026-02-12,561760,博时中证油气资源ETF,0.50%,0.10%,1.377,1.1611,≥ 60日均线,,0.0864,0.059,0.055,
2026-02-12,159108,博时工业软件ETF,0.50%,0.10%,,,N/A,,,,,
2026-02-12,512990,华夏MSCI中国A股国际通ETF,0.50%,0.10%,2.034,1.9743,≥ 60日均线,,0.0615,0.0649,-0.0068,
2026-02-12,515910,中金MSCI中国A股国际质量ETF,0.30%,0.05%,0.668,0.6563,≥ 60日均线,,0.0238,0.0269,-0.0062,
2026-02-12,516500,华夏中证生物科技主题ETF,0.50%,0.10%,0.644,0.6515,< 60日均线,,-0.0041,0.0004,-0.0089,
2026-02-12,159103,汇添富中证金融科技主题ETF,0.50%,0.10%,0.902,0.9008,≥ 60日均线,,,,,
2026-02-12,159779,招商中证消费电子主题ETF,0.50%,0.10%,1.185,1.1561,≥ 60日均线,,0.0596,0.0683,-0.0172,
2026-02-12,159943,大成深证成份ETF,0.50%,0.10%,1.556,1.4874,≥ 60日均线,,0.0693,0.0698,-0.0011,
2026-02-12,512910,广发中证A100ETF,0.50%,0.10%,1.32,1.288,≥ 60日均线,,0.0429,0.0467,-0.0076,
2026-02-12,588910,建信上证智选科创板创新价值ETF,0.50%,0.10%,1.493,1.3561,≥ 60日均线,,0.0895,0.079,0.021,
2026-02-12,159372,万家创业板50ETF,0.15%,0.05%,1.732,1.689,≥ 60日均线,,0.0986,0.113,-0.0288,
2026-02-12,159386,永赢中证A500ETF,0.15%,0.05%,1.324,1.2708,≥ 60日均线,,0.0502,0.0497,0.001,
2026-02-12,560750,申万菱信中证A500ETF,0.15%,0.05%,1.354,1.297,≥ 60日均线,,0.0511,0.0499,0.0024,
2026-02-12,563210,富国恒生A股专精特新企业ETF,0.50%,0.10%,1.735,1.5758,≥ 60日均线,,0.1336,0.1197,0.0278,
2026-02-12,159148,富国国证石油天然气ETF,0.50%,0.10%,,,N/A,,,,,
2026-02-12,159862,银华中证细分食品饮料产业主题ETF,0.50%,0.10%,0.638,0.6514,< 60日均线,,-0.011,-0.0092,-0.0035,
